time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,ori_x,ori_y,ori_z,q,p1,p2,p3,A0,A1,A2
1588783358.2584505,-0.02,-0.09,9.76,0.13444444444444445,0.34444444444444444,-0.6133333333333333,0.0625,-0.125,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,9.131715458096169,8.626657402540264,20.249410693674246
1588783358.2695568,-0.04,-0.1,9.74,0.1288888888888889,0.3511111111111111,-0.6055555555555555,0.0625,-0.25,0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,11.452841109568146,8.76507335894606,21.20703526582438
1588783358.275812,-0.02,-0.09,9.77,0.1288888888888889,0.3511111111111111,-0.6055555555555555,0.0,-0.0625,0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,11.452841109568146,8.76507335894606,21.20703526582438
1588783358.2871664,-0.04,-0.1,9.64,0.1288888888888889,0.3511111111111111,-0.6055555555555555,-0.0625,0.125,0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,11.509257824107474,8.819411036127308,21.57373543850931
1588783358.2957766,-0.04,-0.1,9.72,0.1288888888888889,0.3511111111111111,-0.6055555555555555,0.0,0.0,-0.1875,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,11.509257824107474,8.819411036127308,21.57373543850931
1588783358.308429,-0.04,-0.11,9.73,0.1288888888888889,0.3511111111111111,-0.6055555555555555,0.0,-0.1875,0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,9.90929060371628,8.909516542647745,21.95235769760543
1588783358.3154433,-0.01,-0.11,9.75,0.14222222222222222,0.3511111111111111,-0.6133333333333333,0.0,0.0,0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,9.90929060371628,8.909516542647745,21.95235769760543
1588783358.3261285,0.0,-0.1,9.7,0.14222222222222222,0.3511111111111111,-0.6133333333333333,0.0,-0.0625,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,9.821851010477635,9.03742155952085,21.95235769760543
1588783358.3391578,0.0,-0.1,9.65,0.14222222222222222,0.3511111111111111,-0.6133333333333333,0.0,-0.125,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,10.22820674029683,9.69442632170447,21.47859534516182
1588783358.345642,-0.01,-0.11,9.71,0.14222222222222222,0.3511111111111111,-0.6133333333333333,0.0,0.0,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,10.22820674029683,9.69442632170447,21.384229595422077
1588783358.3630486,-0.02,-0.09,9.72,0.14222222222222222,0.3511111111111111,-0.6133333333333333,0.0,-0.0625,0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,9.844134819094966,9.325872872681817,21.0234316615612
1588783358.3694527,-0.02,-0.1,9.77,0.11555555555555555,0.3511111111111111,-0.6133333333333333,0.0,-0.0625,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,9.844134819094966,9.325872872681817,21.0234316615612
1588783358.380401,0.0,-0.11,9.73,0.11555555555555555,0.3511111111111111,-0.6133333333333333,0.0,-0.0625,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,16.821225223276915,9.325872872681817,20.420645074137568
1588783358.3910193,0.0,-0.09,9.64,0.11555555555555555,0.3511111111111111,-0.6133333333333333,0.0625,-0.125,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,16.821225223276915,9.325872872681817,20.420645074137568
1588783358.4007626,-0.04,-0.09,9.7,0.11555555555555555,0.3511111111111111,-0.6133333333333333,0.0625,0.0,0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,16.88167398350209,8.963651619970676,20.420645074137568
1588783358.4099548,-0.01,-0.12,9.72,0.11555555555555555,0.3511111111111111,-0.6133333333333333,0.0625,0.0,0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,16.88167398350209,8.963651619970676,20.173220445706548
1588783358.4204373,-0.03,-0.1,9.76,0.14222222222222222,0.34444444444444444,-0.6222222222222222,0.0625,0.0,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,15.313332405045518,8.963651619970676,20.173220445706548
1588783358.4264624,-0.03,-0.09,9.79,0.14222222222222222,0.34444444444444444,-0.6222222222222222,0.0,0.0625,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,15.313332405045518,8.963651619970676,20.173220445706548
1588783358.4390395,-0.01,-0.11,9.65,0.14222222222222222,0.34444444444444444,-0.6222222222222222,-0.125,0.125,0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,15.664914634667296,8.475283865454807,19.221323377123028
1588783358.446152,-0.02,-0.09,9.69,0.14222222222222222,0.34444444444444444,-0.6222222222222222,0.0,-0.0625,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,15.664914634667296,8.475283865454807,19.221323377123028
1588783358.4607673,-0.02,-0.11,9.73,0.14222222222222222,0.34444444444444444,-0.6222222222222222,-0.0625,-0.0625,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,14.922830393426091,8.475283865454807,19.298746312561445
1588783358.4673676,-0.01,-0.1,9.73,0.13444444444444445,0.3377777777777778,-0.5988888888888889,-0.125,0.125,0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,14.922830393426091,8.475283865454807,19.298746312561445
1588783358.4772544,-0.02,-0.1,9.7,0.13444444444444445,0.3377777777777778,-0.5988888888888889,-0.125,0.0625,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,14.922830393426091,8.312404444696435,19.298746312561445
1588783358.4879663,-0.02,-0.1,9.67,0.13444444444444445,0.3377777777777778,-0.5988888888888889,-0.125,0.0,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,14.922830393426091,8.312404444696435,12.727388187089545
1588783358.4968202,-0.03,-0.11,9.67,0.13444444444444445,0.3377777777777778,-0.5988888888888889,-0.0625,0.0,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,17.121317771374052,8.297736669933254,12.65588348930361
1588783358.5133348,-0.03,-0.09,9.77,0.13444444444444445,0.3377777777777778,-0.5988888888888889,0.0625,-0.1875,-0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,17.05927224358728,8.297736669933254,9.954692867015472
1588783358.519282,-0.04,-0.07,9.76,0.13444444444444445,0.3377777777777778,-0.5988888888888889,0.0625,-0.125,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,17.05927224358728,8.297736669933254,9.954692867015472
1588783358.5322225,-0.02,-0.1,9.74,0.13444444444444445,0.3377777777777778,-0.5988888888888889,0.0,0.125,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,17.003786419885337,8.297736669933254,9.90929060371628
1588783358.5386565,-0.04,-0.11,9.65,0.13444444444444445,0.3377777777777778,-0.5988888888888889,-0.0625,0.0625,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,17.003786419885337,8.297736669933254,9.90929060371628
1588783358.5510619,-0.01,-0.1,9.72,0.13444444444444445,0.3377777777777778,-0.5988888888888889,0.125,0.125,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,19.298746312561445,8.312404444696435,9.799660468360669
1588783358.559726,-0.01,-0.11,9.73,0.13444444444444445,0.3377777777777778,-0.5988888888888889,0.125,0.0,0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,19.298746312561445,8.312404444696435,9.799660468360669
1588783358.5710542,-0.03,-0.09,9.74,0.13444444444444445,0.34444444444444444,-0.6133333333333333,0.0,0.125,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,19.37674895896325,8.265312687764022,9.188384941794695
1588783358.5770164,-0.02,-0.09,9.76,0.13444444444444445,0.34444444444444444,-0.6133333333333333,0.0,0.3125,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,19.37674895896325,8.265312687764022,9.188384941794695
1588783358.5895429,-0.01,-0.09,9.65,0.13444444444444445,0.34444444444444444,-0.6133333333333333,0.0625,0.0,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,26.83924480795684,8.297736669933254,9.325872872681817
1588783358.597351,-0.02,-0.09,9.68,0.13444444444444445,0.34444444444444444,-0.6133333333333333,0.0,0.0,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,26.83924480795684,8.297736669933254,9.325872872681817
1588783358.6104555,0.0,-0.09,9.72,0.13444444444444445,0.34444444444444444,-0.6133333333333333,0.0625,0.0,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,27.113839361555154,8.297736669933254,9.525717355508352
1588783358.6173995,-0.02,-0.11,9.77,0.12222222222222222,0.3511111111111111,-0.5988888888888889,0.0625,0.1875,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,27.113839361555154,8.297736669933254,9.525717355508352
1588783358.627167,-0.03,-0.07,9.75,0.12222222222222222,0.3511111111111111,-0.5988888888888889,0.125,-0.0625,0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,33.33514996228414,8.297736669933254,9.525717355508352
1588783358.6394846,-0.04,-0.1,9.64,0.12222222222222222,0.3511111111111111,-0.5988888888888889,0.0625,0.0625,-0.1875,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,33.33514996228414,8.297736669933254,10.204287266764968
1588783358.648207,-0.02,-0.12,9.66,0.12222222222222222,0.3511111111111111,-0.5988888888888889,0.0,0.0,-0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,33.96635396524886,8.156806334749232,10.298164141321413
1588783358.662762,-0.02,-0.1,9.75,0.12222222222222222,0.3511111111111111,-0.5988888888888889,0.0,0.125,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,42.50327766836678,8.156806334749232,10.298164141321413
1588783358.6696465,0.0,-0.1,9.77,0.15555555555555556,0.3566666666666667,-0.6055555555555555,0.0,0.125,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,42.50327766836678,8.125393482920467,11.65715641889157
1588783358.6773384,-0.02,-0.08,9.75,0.15555555555555556,0.3566666666666667,-0.6055555555555555,0.0,0.0625,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,42.50327766836678,8.125393482920467,11.65715641889157
1588783358.6877394,0.0,-0.1,9.64,0.15555555555555556,0.3566666666666667,-0.6055555555555555,0.0625,0.3125,-0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,42.50327766836678,8.125393482920467,11.746357121055636
1588783358.697207,-0.04,-0.1,9.71,0.15555555555555556,0.3566666666666667,-0.6055555555555555,-0.0625,0.125,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,42.50327766836678,8.125393482920467,11.746357121055636
1588783358.7101505,-0.04,-0.09,9.75,0.15555555555555556,0.3566666666666667,-0.6055555555555555,0.0625,0.125,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,16.03174891058114,8.281495282443316,16.76716324227834
1588783358.7229614,-0.02,-0.09,9.77,0.1288888888888889,0.3511111111111111,-0.6055555555555555,0.0,0.0625,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,16.363150601889696,8.249188575644673,16.88167398350209
1588783358.7289329,-0.03,-0.09,9.73,0.1288888888888889,0.3511111111111111,-0.6055555555555555,0.0625,0.125,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,16.363150601889696,8.249188575644673,16.88167398350209
1588783358.7424965,-0.03,-0.08,9.65,0.1288888888888889,0.3511111111111111,-0.6055555555555555,0.125,0.125,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,35.321262430693515,8.281495282443316,21.20703526582438
1588783358.7489686,-0.01,-0.11,9.67,0.1288888888888889,0.3511111111111111,-0.6055555555555555,-0.0625,0.0625,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,35.321262430693515,8.281495282443316,21.20703526582438
1588783358.7618716,-0.02,-0.09,9.74,0.1288888888888889,0.3511111111111111,-0.6055555555555555,-0.0625,-0.0625,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,34.41470875857088,8.281495282443316,20.67375085664596
1588783358.7679412,-0.02,-0.09,9.76,0.13444444444444445,0.34444444444444444,-0.6055555555555555,0.0,-0.1875,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,34.41470875857088,8.281495282443316,20.67375085664596
1588783358.7809002,-0.02,-0.11,9.77,0.13444444444444445,0.34444444444444444,-0.6055555555555555,-0.0625,0.0,0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,30.809548515398752,8.297736669933254,20.173220445706548
1588783358.7879238,0.0,-0.1,9.67,0.13444444444444445,0.34444444444444444,-0.6055555555555555,0.0625,-0.0625,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,30.809548515398752,8.297736669933254,20.173220445706548
1588783358.7982821,0.0,-0.11,9.72,0.13444444444444445,0.34444444444444444,-0.6055555555555555,-0.0625,0.0,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,30.809548515398752,8.312404444696435,20.173220445706548
1588783358.8149655,-0.01,-0.09,9.76,0.13444444444444445,0.34444444444444444,-0.6055555555555555,0.0,-0.0625,0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,25.631928008562824,8.297736669933254,20.00579624659091
1588783358.8214395,-0.01,-0.11,9.76,0.1288888888888889,0.3566666666666667,-0.6133333333333333,0.0,0.0625,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,25.631928008562824,8.297736669933254,19.7675561151877
1588783358.8282347,-0.01,-0.11,9.79,0.1288888888888889,0.3566666666666667,-0.6133333333333333,0.0,0.0625,-0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,25.631928008562824,8.297736669933254,19.7675561151877
1588783358.838731,-0.04,-0.1,9.64,0.1288888888888889,0.3566666666666667,-0.6133333333333333,0.0,0.1875,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,26.41601943099951,8.109770967502588,19.7675561151877
1588783358.8505466,-0.02,-0.08,9.7,0.1288888888888889,0.3566666666666667,-0.6133333333333333,0.0,0.125,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,26.41601943099951,8.109770967502588,19.7675561151877
1588783358.8610654,-0.04,-0.11,9.7,0.1288888888888889,0.3566666666666667,-0.6133333333333333,0.0625,0.125,-0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,35.08462626314991,8.312404444696435,20.507271610919435
1588783358.8745332,-0.01,-0.09,9.77,0.12222222222222222,0.34444444444444444,-0.5988888888888889,0.1875,0.125,0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,33.122507410691604,8.376523649126314,20.58581943235522
1588783358.8808954,-0.01,-0.09,9.7,0.12222222222222222,0.34444444444444444,-0.5988888888888889,0.0,0.125,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,33.122507410691604,8.376523649126314,20.58581943235522
1588783358.8947446,-0.02,-0.12,9.66,0.12222222222222222,0.34444444444444444,-0.5988888888888889,0.0625,0.1875,0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,22.15133282485348,8.297736669933254,20.58581943235522
1588783358.9010642,-0.01,-0.11,9.67,0.12222222222222222,0.34444444444444444,-0.5988888888888889,0.125,0.0625,-0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,22.15133282485348,8.297736669933254,21.20703526582438
1588783358.9144444,-0.04,-0.09,9.76,0.12222222222222222,0.34444444444444444,-0.5988888888888889,0.0625,0.0625,0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,22.05142951828818,8.265312687764022,21.20703526582438
1588783358.9210846,-0.02,-0.1,9.75,0.14222222222222222,0.3511111111111111,-0.6133333333333333,-0.0625,0.0625,-0.1875,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,22.05142951828818,8.265312687764022,21.20703526582438
1588783358.9316487,-0.04,-0.09,9.77,0.14222222222222222,0.3511111111111111,-0.6133333333333333,0.0625,-0.0625,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,30.625713048439344,8.297736669933254,21.20703526582438
1588783358.938226,-0.02,-0.1,9.64,0.14222222222222222,0.3511111111111111,-0.6133333333333333,-0.0625,-0.0625,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,30.625713048439344,8.297736669933254,21.20703526582438
1588783358.9524753,0.0,-0.1,9.69,0.14222222222222222,0.3511111111111111,-0.6133333333333333,0.125,-0.0625,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,30.625713048439344,8.249188575644673,21.20703526582438
1588783358.9656658,-0.01,-0.1,9.72,0.14222222222222222,0.3511111111111111,-0.6133333333333333,0.0625,-0.125,0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,30.809548515398752,8.297736669933254,21.20703526582438
1588783358.9726248,0.0,-0.08,9.75,0.14888888888888888,0.3566666666666667,-0.6266666666666667,0.0625,0.0,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,30.809548515398752,8.297736669933254,21.20703526582438
1588783358.9787562,-0.01,-0.1,9.72,0.14888888888888888,0.3566666666666667,-0.6266666666666667,0.0625,-0.0625,-0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,30.809548515398752,8.297736669933254,21.20703526582438
1588783358.9887125,-0.02,-0.08,9.65,0.14888888888888888,0.3566666666666667,-0.6266666666666667,0.0,-0.0625,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,68.68572166220818,8.297736669933254,21.20703526582438
1588783358.9992638,-0.03,-0.1,9.69,0.14888888888888888,0.3566666666666667,-0.6266666666666667,-0.0625,0.0,-0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,68.68572166220818,8.297736669933254,23.598132141986458
1588783359.0116198,-0.05,-0.08,9.74,0.14888888888888888,0.3566666666666667,-0.6266666666666667,0.0625,-0.0625,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,71.13097203442395,8.125393482920467,23.275166352880593
1588783359.0197082,-0.04,-0.12,9.77,0.13444444444444445,0.3566666666666667,-0.6133333333333333,-0.0625,-0.125,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,71.13097203442395,8.125393482920467,23.275166352880593
1588783359.0315216,-0.03,-0.12,9.76,0.13444444444444445,0.3566666666666667,-0.6133333333333333,0.0625,-0.0625,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,53.46455558485124,8.265312687764022,11.569202503760186
1588783359.044449,-0.02,-0.1,9.66,0.13444444444444445,0.3566666666666667,-0.6133333333333333,-0.0625,-0.125,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,52.013689577410084,8.361645747164372,12.48380445178079
1588783359.050606,-0.03,-0.1,9.71,0.13444444444444445,0.3566666666666667,-0.6133333333333333,0.0,-0.0625,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,52.013689577410084,8.361645747164372,12.48380445178079
1588783359.0646634,-0.05,-0.11,9.73,0.13444444444444445,0.3566666666666667,-0.6133333333333333,0.0,-0.125,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,44.208287983533005,22.05142951828818,12.3160101023635
1588783359.0708196,-0.01,-0.1,9.76,0.1288888888888889,0.34444444444444444,-0.62,0.0625,0.0625,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,44.208287983533005,22.05142951828818,12.3160101023635
1588783359.081147,-0.01,-0.09,9.77,0.1288888888888889,0.34444444444444444,-0.62,0.0,-0.125,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,43.184245736250894,22.05142951828818,12.3160101023635
1588783359.089272,0.0,-0.08,9.66,0.1288888888888889,0.34444444444444444,-0.62,0.0,0.0,-0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,43.184245736250894,20.941767798352622,12.41824136321485
1588783359.1030195,0.0,-0.08,9.72,0.1288888888888889,0.34444444444444444,-0.62,0.0625,-0.0625,0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,33.55033537188271,30.281968918204086,13.051101151485874
1588783359.1119387,-0.02,-0.1,9.75,0.1288888888888889,0.34444444444444444,-0.62,0.125,-0.125,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,33.55033537188271,30.281968918204086,13.051101151485874
1588783359.1230602,-0.03,-0.1,9.74,0.14222222222222222,0.3566666666666667,-0.62,0.0,0.0,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,33.76810828736206,30.809548515398752,13.013550389414862
1588783359.1299102,-0.02,-0.1,9.73,0.14222222222222222,0.3566666666666667,-0.62,-0.0625,0.0625,-0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,33.76810828736206,30.809548515398752,13.013550389414862
1588783359.1401036,-0.05,-0.1,9.65,0.14222222222222222,0.3566666666666667,-0.62,-0.0625,0.0625,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,24.877442583828863,26.555713232842862,13.013550389414862
1588783359.149632,-0.04,-0.09,9.68,0.14222222222222222,0.3566666666666667,-0.62,0.0,-0.0625,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,24.877442583828863,26.555713232842862,11.335728610176826
1588783359.1623752,-0.02,-0.11,9.74,0.14222222222222222,0.3566666666666667,-0.62,0.0625,-0.0625,-0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,22.44584968210867,28.00066086201949,11.626687939225334
1588783359.1703446,-0.03,-0.11,9.77,0.12222222222222222,0.34444444444444444,-0.6133333333333333,0.0625,-0.0625,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,22.44584968210867,28.00066086201949,11.626687939225334
1588783359.1797538,0.0,-0.09,9.76,0.12222222222222222,0.34444444444444444,-0.6133333333333333,-0.0625,-0.0625,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,15.212694422961814,23.165690674175483,11.626687939225334
1588783359.1895769,-0.03,-0.1,9.66,0.12222222222222222,0.34444444444444444,-0.6133333333333333,-0.0625,0.0,-0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,15.212694422961814,23.165690674175483,11.596366658266279
1588783359.2017193,-0.02,-0.11,9.71,0.12222222222222222,0.34444444444444444,-0.6133333333333333,0.0,0.0,-0.125,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,15.410086994517563,21.384229595422077,11.596366658266279
1588783359.2164028,0.0,-0.09,9.75,0.12222222222222222,0.34444444444444444,-0.6133333333333333,0.0,0.0625,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,9.97753877762893,13.23417383636762,11.569202503760186
1588783359.222574,0.0,-0.11,9.77,0.1288888888888889,0.3511111111111111,-0.6133333333333333,0.0625,0.0625,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,9.97753877762893,13.23417383636762,11.569202503760186
1588783359.2317529,-0.03,-0.09,9.73,0.1288888888888889,0.3511111111111111,-0.6133333333333333,0.0,0.0625,-0.1875,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,10.04434443832416,13.23417383636762,11.569202503760186
1588783359.2395127,0.0,-0.09,9.65,0.1288888888888889,0.3511111111111111,-0.6133333333333333,0.125,0.0,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,10.04434443832416,13.390404614694614,11.569202503760186
1588783359.2540858,-0.03,-0.09,9.65,0.1288888888888889,0.3511111111111111,-0.6133333333333333,0.0,-0.0625,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,9.799660468360669,10.692813969320975,11.479500806055864
1588783359.263244,-0.03,-0.1,9.71,0.1288888888888889,0.3511111111111111,-0.6133333333333333,-0.0625,0.0,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,9.799660468360669,10.692813969320975,11.479500806055864
1588783359.274151,-0.03,-0.09,9.77,0.11555555555555555,0.3511111111111111,-0.6133333333333333,0.125,0.0,-0.0625,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,9.844134819094966,10.692813969320975,11.452841109568146
1588783359.2804177,-0.03,-0.11,9.73,0.11555555555555555,0.3511111111111111,-0.6133333333333333,-0.0625,0.0,0.0,336.375,0.3125,0.5,0.97882080078125,-0.004150390625,-0.0037841796875,0.20465087890625,9.844134819094966,10.692813969320975,11.452841109568146
