time,acc raw,,,,,,mag raw,,,,,,gyr raw,,,,,,orientation fusion,,,,,,quaternion fusion,,,,,,,,Sensor on A0
1588780026.3021102,19,0,203,255,202,3,240,0,174,0,202,253,255,255,27,0,162,253,151,18,6,0,43,0,178,54,206,254,2,255,50,33,0.4262
1588780026.3119414,21,0,200,255,207,3,240,0,174,0,202,253,1,0,27,0,129,253,158,18,6,0,43,0,207,54,206,254,2,255,3,33,0.4233
1588780026.3256648,15,0,193,255,210,3,240,0,174,0,202,253,2,0,28,0,120,253,164,18,6,0,43,0,236,54,206,254,3,255,211,32,0.4233
1588780026.332191,3,0,192,255,209,3,240,0,179,0,208,253,1,0,27,0,117,253,174,18,6,0,43,0,27,55,205,254,4,255,131,32,0.4233
1588780026.3428493,2,0,190,255,214,3,240,0,179,0,208,253,1,0,31,0,119,253,181,18,6,0,43,0,55,55,204,254,5,255,83,32,0.4233
1588780026.3521974,16,0,191,255,206,3,240,0,179,0,208,253,0,0,25,0,125,253,187,18,6,0,44,0,83,55,203,254,5,255,34,32,0.4282
1588780026.3634107,12,0,194,255,213,3,240,0,179,0,208,253,1,0,26,0,106,253,193,18,6,0,44,0,112,55,202,254,5,255,241,31,0.4282
1588780026.3754852,13,0,199,255,200,3,240,0,179,0,208,253,2,0,28,0,83,253,200,18,7,0,44,0,142,55,201,254,6,255,189,31,0.4409
1588780026.3837185,242,255,185,255,216,3,227,0,179,0,208,253,1,0,31,0,74,253,210,18,7,0,44,0,186,55,200,254,8,255,111,31,0.4409
1588780026.3926525,243,255,177,255,212,3,227,0,179,0,208,253,0,0,31,0,110,253,216,18,6,0,44,0,214,55,197,254,9,255,61,31,0.4575
1588780026.404595,5,0,183,255,190,3,227,0,179,0,208,253,2,0,23,0,178,253,222,18,6,0,44,0,239,55,195,254,9,255,17,31,0.4399
1588780026.412707,9,0,178,255,208,3,227,0,179,0,208,253,0,0,24,0,239,253,227,18,6,0,44,0,5,56,193,254,10,255,233,30,0.4399
1588780026.4263134,31,0,188,255,216,3,227,0,179,0,208,253,3,0,18,0,19,254,232,18,6,0,44,0,25,56,191,254,9,255,195,30,0.4585
1588780026.4318295,44,0,199,255,212,3,209,0,203,0,202,253,1,0,21,0,248,253,243,18,7,0,44,0,74,56,190,254,11,255,107,30,0.4585
1588780026.442006,19,0,202,255,214,3,209,0,203,0,202,253,2,0,27,0,176,253,249,18,7,0,44,0,98,56,190,254,12,255,62,30,0.4585
1588780026.4520292,253,255,197,255,205,3,209,0,203,0,202,253,3,0,27,0,138,253,255,18,7,0,44,0,124,56,190,254,13,255,13,30,0.4565
1588780026.4630873,252,255,206,255,205,3,209,0,203,0,202,253,2,0,28,0,144,253,5,19,7,0,44,0,149,56,189,254,14,255,222,29,0.4399
1588780026.4750428,248,255,210,255,213,3,209,0,203,0,202,253,1,0,25,0,169,253,11,19,7,0,44,0,173,56,189,254,15,255,176,29,0.4399
1588780026.4827049,0,0,200,255,212,3,216,0,203,0,221,253,253,255,24,0,190,253,21,19,7,0,44,0,214,56,188,254,16,255,98,29,0.4418
1588780026.4933772,10,0,201,255,214,3,216,0,203,0,221,253,2,0,23,0,201,253,26,19,7,0,44,0,236,56,188,254,17,255,55,29,0.4418
1588780026.5035996,12,0,198,255,203,3,216,0,203,0,221,253,1,0,26,0,193,253,32,19,7,0,44,0,3,57,188,254,18,255,10,29,0.4252
1588780026.513639,3,0,189,255,205,3,216,0,203,0,221,253,3,0,24,0,187,253,37,19,7,0,44,0,25,57,187,254,19,255,221,28,0.4252
1588780026.526236,7,0,179,255,209,3,216,0,203,0,221,253,1,0,21,0,219,253,43,19,7,0,44,0,47,57,186,254,19,255,179,28,0.4252
1588780026.5325625,32,0,196,255,214,3,216,0,203,0,183,253,1,0,22,0,11,254,49,19,7,0,44,0,73,57,185,254,19,255,126,28,0.4252
1588780026.5423899,29,0,200,255,210,3,216,0,203,0,183,253,3,0,19,0,22,254,54,19,7,0,44,0,92,57,184,254,19,255,88,28,0.4262
1588780026.5536368,13,0,195,255,203,3,216,0,203,0,183,253,2,0,21,0,251,253,59,19,7,0,44,0,112,57,184,254,19,255,47,28,0.4262
1588780026.563899,10,0,189,255,205,3,216,0,203,0,183,253,1,0,22,0,234,253,64,19,7,0,44,0,132,57,183,254,20,255,6,28,0.4242
1588780026.5778565,9,0,203,255,207,3,216,0,203,0,183,253,2,0,24,0,229,253,70,19,7,0,44,0,153,57,183,254,20,255,220,27,0.4262
1588780026.5839217,238,255,209,255,215,3,198,0,222,0,197,253,4,0,25,0,218,253,80,19,7,0,44,0,193,57,182,254,22,255,136,27,0.4262
1588780026.592821,235,255,195,255,216,3,198,0,222,0,197,253,1,0,25,0,215,253,85,19,7,0,44,0,214,57,181,254,23,255,92,27,0.4262
1588780026.6031902,252,255,194,255,203,3,198,0,222,0,197,253,254,255,21,0,2,254,90,19,7,0,44,0,233,57,181,254,24,255,52,27,0.4428
1588780026.6146076,18,0,202,255,209,3,198,0,222,0,197,253,1,0,21,0,55,254,95,19,7,0,44,0,249,57,181,254,25,255,17,27,0.4252
1588780026.6265888,23,0,199,255,211,3,198,0,222,0,197,253,1,0,18,0,86,254,99,19,7,0,44,0,9,58,181,254,25,255,239,26,0.4252
1588780026.6346722,22,0,198,255,208,3,198,0,227,0,223,253,1,0,17,0,102,254,107,19,7,0,44,0,40,58,180,254,27,255,172,26,0.4252
1588780026.6429765,6,0,202,255,211,3,198,0,227,0,223,253,0,0,18,0,111,254,111,19,7,0,44,0,55,58,180,254,27,255,140,26,0.4252
1588780026.657831,252,255,195,255,202,3,198,0,227,0,223,253,2,0,17,0,118,254,115,19,7,0,44,0,69,58,180,254,28,255,109,26,0.4272
1588780026.664181,255,255,195,255,206,3,198,0,227,0,223,253,2,0,15,0,134,254,119,19,7,0,44,0,82,58,179,254,29,255,79,26,0.4272
1588780026.6777143,1,0,201,255,207,3,198,0,227,0,223,253,0,0,15,0,170,254,122,19,7,0,44,0,94,58,179,254,29,255,52,26,0.4242
1588780026.6835787,27,0,205,255,211,3,185,0,222,0,202,253,0,0,14,0,197,254,129,19,7,0,44,0,119,58,178,254,30,255,253,25,0.4242
1588780026.693348,19,0,208,255,217,3,185,0,222,0,202,253,1,0,14,0,173,254,132,19,7,0,44,0,131,58,178,254,31,255,227,25,0.4262
1588780026.704746,22,0,209,255,205,3,185,0,222,0,202,253,255,255,17,0,140,254,135,19,7,0,44,0,144,58,178,254,31,255,197,25,0.4262
1588780026.7138424,19,0,208,255,207,3,185,0,222,0,202,253,2,0,19,0,127,254,139,19,7,0,44,0,157,58,177,254,32,255,166,25,0.4252
1588780026.7278786,10,0,199,255,212,3,185,0,222,0,202,253,2,0,16,0,141,254,143,19,8,0,44,0,170,58,177,254,32,255,137,25,0.4252
1588780026.7337248,12,0,190,255,209,3,185,0,233,0,221,253,3,0,15,0,164,254,150,19,8,0,44,0,196,58,176,254,33,255,76,25,0.4262
1588780026.743087,4,0,191,255,213,3,185,0,233,0,221,253,1,0,16,0,187,254,153,19,8,0,44,0,208,58,176,254,33,255,50,25,0.4262
1588780026.7554266,253,255,183,255,201,3,185,0,233,0,221,253,1,0,13,0,210,254,156,19,8,0,44,0,218,58,174,254,34,255,26,25,0.4213
1588780026.7652256,3,0,192,255,205,3,185,0,233,0,221,253,0,0,13,0,238,254,159,19,8,0,44,0,227,58,173,254,34,255,4,25,0.4389
1588780026.778125,4,0,196,255,210,3,185,0,233,0,221,253,1,0,8,0,25,255,161,19,8,0,44,0,235,58,173,254,34,255,242,24,0.4389
1588780026.7857141,13,0,197,255,211,3,180,0,240,0,202,253,2,0,7,0,58,255,167,19,8,0,44,0,0,59,172,254,34,255,192,24,0.4252
1588780026.7944036,17,0,198,255,209,3,180,0,240,0,202,253,0,0,7,0,85,255,169,19,8,0,44,0,6,59,172,254,33,255,178,24,0.4252
1588780026.805296,25,0,200,255,199,3,180,0,240,0,202,253,1,0,7,0,101,255,170,19,8,0,44,0,11,59,172,254,33,255,166,24,0.4262
1588780026.814999,21,0,200,255,202,3,180,0,240,0,202,253,1,0,8,0,95,255,172,19,8,0,44,0,16,59,172,254,32,255,153,24,0.4262
1588780026.8280945,12,0,200,255,212,3,180,0,240,0,202,253,2,0,12,0,78,255,174,19,8,0,44,0,22,59,171,254,32,255,138,24,0.4262
1588780026.8340456,9,0,200,255,211,3,168,0,233,0,215,253,2,0,7,0,70,255,180,19,8,0,44,0,42,59,171,254,32,255,90,24,0.4262
1588780026.84478,11,0,197,255,215,3,168,0,233,0,215,253,255,255,8,0,80,255,181,19,8,0,44,0,48,59,171,254,32,255,76,24,0.4242
1588780026.854875,11,0,199,255,207,3,168,0,233,0,215,253,1,0,6,0,88,255,183,19,8,0,44,0,54,59,171,254,31,255,62,24,0.4242
1588780026.8646934,1,0,199,255,210,3,168,0,233,0,215,253,0,0,6,0,96,255,185,19,8,0,44,0,59,59,171,254,31,255,49,24,0.4252
